;fecha;prate_00;prate_06;prate_12;prate_18
1775;2004-11-10;2,79;3,50;4,77;3,52
1776;2004-11-11;0,89;2,25;0,78;1,38
1777;2004-11-12;0,26;0,17;0,26;0,24
1778;2004-11-13;0,02;0,06;0,28;0,15
1779;2004-11-14;13,72;16,24;14,10;23,63
1780;2004-11-15;1,86;0,41;20,35;2,81
1781;2004-11-16;13,39;11,12;17,24;4,56
1782;2004-11-17;0,00;0,00;0,00;0,00
1783;2004-11-18;0,00;0,00;0,00;0,00
1784;2004-11-19;0,00;0,00;0,00;0,00
1785;2004-11-20;0,00;0,00;0,00;0,00
1786;2004-11-21;0,00;0,00;0,00;0,00
1787;2004-11-22;0,00;0,00;0,00;0,00
1788;2004-11-23;0,00;0,00;0,00;0,00
1789;2004-11-24;3,80;6,29;5,31;7,47
1790;2004-11-25;21,60;13,44;13,72;33,89
1791;2004-11-26;0,00;0,06;1,90;6,07
1792;2004-11-27;8,81;19,72;14,34;11,43
1793;2004-11-28;6,63;7,75;8,29;6,26
1794;2004-11-29;0,02;0,04;2,46;3,22
1795;2004-11-30;0,00;0,00;0,00;0,00
1796;2004-12-01;0,00;0,00;0,00;0,00
1797;2004-12-02;0,00;0,00;0,00;0,00
1798;2004-12-03;0,00;1,51;0,00;0,00
1799;2004-12-04;43,31;28,97;45,77;57,56
1800;2004-12-05;0,00;0,00;0,00;0,00
1801;2004-12-06;0,45;0,00;0,00;0,00
1802;2004-12-07;0,00;0,00;0,00;0,00
1803;2004-12-08;0,00;0,06;0,00;0,00
1804;2004-12-09;4,92;4,10;14,32;7,88
1805;2004-12-10;12,16;11,71;6,37;13,78
1806;2004-12-11;0,04;0,00;0,15;0,00
1807;2004-12-12;0,00;0,00;0,00;0,00
1808;2004-12-13;0,00;0,26;0,00;0,00
1809;2004-12-14;0,00;0,86;7,73;0,02
1810;2004-12-15;0,00;0,00;0,00;0,00
1811;2004-12-16;20,65;25,92;10,82;12,92
1812;2004-12-17;0,00;0,00;0,00;0,00
1813;2004-12-18;0,00;0,00;0,00;0,00
1814;2004-12-19;3,91;2,22;2,22;4,41
1815;2004-12-20;0,26;0,00;0,00;0,63
1816;2004-12-21;0,00;0,00;0,00;0,00
1817;2004-12-22;0,00;0,00;0,00;0,00
1818;2004-12-23;0,00;0,00;0,00;0,00
1819;2004-12-24;0,00;0,00;0,00;0,00
1820;2004-12-25;3,48;7,88;7,80;5,83
1821;2004-12-26;0,04;0,19;0,02;0,02
1822;2004-12-27;0,04;0,13;0,04;0,15
1823;2004-12-28;0,00;0,00;0,00;0,06
1824;2004-12-29;0,00;0,00;0,00;0,15
1825;2004-12-30;4,04;6,59;12,46;10,48
1826;2004-12-31;0,00;0,00;0,00;0,00
1827;2005-01-01;0,00;0,00;0,00;0,00
1828;2005-01-02;0,19;1,94;0,00;0,00
1829;2005-01-03;0,09;0,00;4,00;2,96
1830;2005-01-04;0,63;1,08;5,90;3,02
1831;2005-01-05;0,00;0,00;0,00;0,00
1832;2005-01-06;0,00;0,00;0,00;0,00
1833;2005-01-07;0,00;0,00;0,00;0,00
1834;2005-01-08;0,00;0,00;0,00;0,00
1835;2005-01-09;1,25;1,88;2,96;3,48
1836;2005-01-10;0,00;0,00;0,00;0,00
1837;2005-01-11;0,00;0,00;0,00;0,00
1838;2005-01-12;0,00;0,00;0,00;0,00
1839;2005-01-13;0,00;0,00;7,06;3,63
1840;2005-01-14;0,24;0,02;0,00;0,11
1841;2005-01-15;0,86;0,95;1,21;1,49
1842;2005-01-16;0,00;0,00;0,00;0,00
1843;2005-01-17;0,00;0,00;0,00;0,00
1844;2005-01-18;0,00;0,00;0,00;0,00
1845;2005-01-19;0,00;0,00;0,00;0,00
1846;2005-01-20;0,13;0,00;0,00;0,00
1847;2005-01-21;0,00;0,00;0,00;0,00
1848;2005-01-22;0,00;0,00;0,00;0,00
1849;2005-01-23;0,00;0,00;0,00;0,00
1850;2005-01-24;0,00;0,00;0,00;0,00
1851;2005-01-25;0,00;0,00;0,00;0,09
1852;2005-01-26;0,00;0,00;0,00;0,00
1853;2005-01-27;0,00;0,00;0,00;0,00
1854;2005-01-28;0,00;0,02;0,00;0,00
1855;2005-01-29;0,00;0,00;0,00;0,00
1856;2005-01-30;66,01;40,02;60,37;51,15
1857;2005-01-31;47,97;31,86;63,37;63,46
1858;2005-02-01;8,04;6,09;14,88;13,78
1859;2005-02-02;0,00;0,00;0,00;0,00
1860;2005-02-03;0,00;0,00;0,00;0,00
1861;2005-02-04;0,00;0,00;0,00;0,00
1862;2005-02-05;0,00;0,00;0,00;0,00
1863;2005-02-06;0,00;0,00;0,26;0,02
1864;2005-02-07;33,67;43,83;14,39;22,14
1865;2005-02-08;40,89;43,55;31,19;34,41
1866;2005-02-09;0,32;0,69;0,00;0,06
1867;2005-02-10;0,00;0,00;0,86;0,00
1868;2005-02-11;0,04;0,02;0,02;0,00
1869;2005-02-12;0,00;0,06;0,02;0,28
1870;2005-02-13;0,17;0,17;0,15;0,17
1871;2005-02-14;0,17;0,22;0,17;0,41
1872;2005-02-15;1,17;1,79;1,36;0,65
1873;2005-02-16;1,23;0,11;4,13;1,58
1874;2005-02-17;0,37;0,15;2,42;1,04
1875;2005-02-18;0,48;0,13;2,42;0,02
1876;2005-02-19;0,00;0,00;0,00;0,00
1877;2005-02-20;0,00;0,00;0,00;0,00
1878;2005-02-21;1,90;1,53;0,00;0,86
1879;2005-02-22;0,00;0,00;0,84;1,21
1880;2005-02-23;0,00;0,00;0,00;0,00
1881;2005-02-24;0,00;0,00;1,66;0,00
1882;2005-02-25;0,15;0,00;1,47;5,05
1883;2005-02-26;0,00;0,04;0,02;0,24
1884;2005-02-27;0,13;0,00;0,06;0,06
1885;2005-02-28;0,00;0,00;0,00;0,00
1886;2005-03-01;0,00;0,00;0,00;0,00
1887;2005-03-02;0,00;0,00;0,00;0,00
1888;2005-03-03;0,00;0,00;0,00;0,00
1889;2005-03-04;0,00;0,00;0,00;0,00
1890;2005-03-05;0,00;0,00;0,00;0,00
1891;2005-03-06;0,00;0,00;0,00;0,00
1892;2005-03-07;0,00;0,35;5,53;0,22
1893;2005-03-08;18,75;20,61;21,23;23,67
1894;2005-03-09;19,68;10,52;0,45;11,86
1895;2005-03-10;0,00;0,00;0,00;0,00
1896;2005-03-11;0,00;0,00;0,00;0,00
1897;2005-03-12;0,00;0,00;0,00;0,00
1898;2005-03-13;12,12;7,34;2,79;7,04
1899;2005-03-14;0,54;0,00;0,69;1,10
1900;2005-03-15;0,00;0,00;0,00;0,00
1901;2005-03-16;0,00;0,00;0,00;0,00
1902;2005-03-17;0,00;0,00;0,00;0,00
1903;2005-03-18;1,62;2,31;7,56;3,09
1904;2005-03-19;0,02;0,02;0,15;0,04
1905;2005-03-20;0,00;0,00;0,00;0,00
1906;2005-03-21;6,46;12,61;1,86;5,16
1907;2005-03-22;1,02;2,83;37,84;11,77
1908;2005-03-23;0,00;0,00;0,00;0,00
1909;2005-03-24;0,00;0,00;0,00;0,00
1910;2005-03-25;0,00;0,00;0,00;0,00
1911;2005-03-26;0,00;0,00;0,04;0,00
1912;2005-03-27;0,00;0,00;0,00;0,00
1913;2005-03-28;0,26;0,32;0,11;1,17
1914;2005-03-29;6,80;3,20;12,85;1,58
1915;2005-03-30;0,32;0,24;0,06;0,13
1916;2005-03-31;0,00;0,04;0,00;0,00
1917;2005-04-01;0,00;0,00;0,00;0,00
1918;2005-04-02;1,19;0,02;0,76;0,00
1919;2005-04-03;0,00;0,00;0,00;0,00
1920;2005-04-04;0,00;0,00;0,00;0,00
1921;2005-04-05;0,00;0,00;0,00;0,00
1922;2005-04-06;0,00;0,00;0,00;0,00
1923;2005-04-07;0,02;0,02;0,11;0,02
1924;2005-04-08;1,68;0,63;1,66;2,55
1925;2005-04-09;0,00;0,00;0,00;0,00
1926;2005-04-10;0,00;0,00;0,00;0,00
1927;2005-04-11;0,02;0,04;0,00;0,00
1928;2005-04-12;0,00;0,00;0,00;0,00
1929;2005-04-13;0,00;0,00;0,00;0,00
1930;2005-04-14;5,96;9,96;0,02;0,80
1931;2005-04-15;6,22;5,85;3,11;4,10
1932;2005-04-16;0,00;0,00;0,00;0,00
1933;2005-04-17;0,00;0,00;0,02;0,00
1934;2005-04-18;0,11;0,22;0,28;0,13
1935;2005-04-19;0,11;0,11;0,22;0,24
1936;2005-04-20;0,06;0,00;0,00;0,02
1937;2005-04-21;0,00;0,00;0,00;0,00
1938;2005-04-22;0,00;0,00;0,00;0,00
1939;2005-04-23;0,00;0,04;0,04;0,00
1940;2005-04-24;2,22;0,48;2,20;14,84
1941;2005-04-25;7,52;9,16;4,26;4,28
1942;2005-04-26;0,00;0,00;0,00;0,00
1943;2005-04-27;0,00;0,00;0,00;0,00
1944;2005-04-28;0,00;0,00;0,00;0,00
1945;2005-04-29;0,00;0,00;0,00;0,00
1946;2005-04-30;0,00;0,00;0,00;0,00
1947;2005-05-01;0,00;0,00;0,00;0,00
1948;2005-05-02;0,00;0,00;0,00;0,00
1949;2005-05-03;0,04;0,09;0,13;0,11
1950;2005-05-04;0,73;0,58;1,30;1,19
1951;2005-05-05;4,77;5,49;5,70;2,94
1952;2005-05-06;0,80;1,36;0,00;0,63
1953;2005-05-07;0,00;0,00;0,00;0,00
1954;2005-05-08;0,00;0,00;0,00;0,00
1955;2005-05-09;0,11;0,02;0,09;0,06
1956;2005-05-10;0,09;0,04;0,30;0,17
1957;2005-05-11;1,17;1,73;1,45;1,49
1958;2005-05-12;0,00;0,00;0,00;0,00
1959;2005-05-13;0,19;0,28;0,06;0,09
1960;2005-05-14;0,82;1,08;0,13;0,28
1961;2005-05-15;0,26;0,65;0,09;0,22
1962;2005-05-16;0,00;0,00;0,00;0,00
1963;2005-05-17;0,00;0,00;0,00;0,00
1964;2005-05-18;0,22;0,28;0,06;0,02
1965;2005-05-19;0,67;0,89;0,32;0,56
1966;2005-05-20;0,02;0,02;0,02;0,09
1967;2005-05-21;0,00;0,00;0,00;0,00
1968;2005-05-22;0,00;0,00;0,00;0,00
1969;2005-05-23;0,00;0,00;0,00;0,00
1970;2005-05-24;0,00;0,00;0,00;0,00
1971;2005-05-25;0,00;0,00;0,00;0,00
1972;2005-05-26;0,00;0,00;0,00;0,00
1973;2005-05-27;0,02;0,04;0,00;0,00
1974;2005-05-28;0,17;0,39;0,65;0,24
1975;2005-05-29;0,73;1,25;0,84;0,76
1976;2005-05-30;2,03;2,92;0,78;2,10
1977;2005-05-31;0,00;0,00;0,00;0,00
1978;2005-06-01;0,11;0,24;0,32;0,06
1979;2005-06-02;1,10;2,03;0,93;0,91
1980;2005-06-03;6,83;8,66;1,97;4,60
1981;2005-06-04;1,58;5,46;0,28;1,27
1982;2005-06-05;2,22;0,32;0,09;0,73
1983;2005-06-06;0,06;0,13;0,11;0,04
1984;2005-06-07;0,43;0,52;0,67;0,58
1985;2005-06-08;0,95;0,78;1,45;1,49
1986;2005-06-09;0,45;0,37;0,82;0,63
1987;2005-06-10;0,65;0,54;0,15;0,30
1988;2005-06-11;1,94;4,69;1,51;1,25
1989;2005-06-12;0,00;0,00;0,00;0,00
1990;2005-06-13;0,00;0,00;0,00;0,00
1991;2005-06-14;0,04;0,00;0,00;0,04
1992;2005-06-15;0,69;0,30;0,22;0,93
1993;2005-06-16;4,06;4,67;4,82;3,54
1994;2005-06-17;2,57;2,25;0,99;3,20
1995;2005-06-18;0,06;0,15;0,09;0,15
1996;2005-06-19;0,09;0,13;1,30;0,56
1997;2005-06-20;2,51;1,86;4,19;5,08
1998;2005-06-21;0,00;0,00;0,00;0,00
1999;2005-06-22;0,00;0,00;0,02;0,02
2000;2005-06-23;0,00;0,00;0,00;0,00
2001;2005-06-24;0,00;0,00;0,00;0,00
2002;2005-06-25;0,35;0,13;0,60;0,15
2003;2005-06-26;1,21;1,71;0,67;0,99
2004;2005-06-27;0,35;0,56;0,52;0,41
2005;2005-06-28;0,22;0,63;0,06;0,17
2006;2005-06-29;0,00;0,00;0,00;0,00
2007;2005-06-30;0,00;0,00;0,00;0,00
2008;2005-07-01;0,09;0,06;0,19;0,17
2009;2005-07-02;2,61;4,67;1,88;2,42
2010;2005-07-03;0,69;0,52;0,65;0,30
2011;2005-07-04;0,00;0,00;0,00;0,00
2012;2005-07-05;0,00;0,00;0,00;0,02
2013;2005-07-06;0,06;0,00;0,02;0,04
2014;2005-07-07;0,00;0,00;0,00;0,00
2015;2005-07-08;0,00;0,02;0,00;0,02
2016;2005-07-09;0,35;0,52;0,37;0,54
2017;2005-07-10;0,09;0,09;0,09;0,28
2018;2005-07-11;0,39;0,37;0,63;0,41
2019;2005-07-12;1,23;1,04;0,82;0,73
2020;2005-07-13;3,05;3,78;1,81;2,07
2021;2005-07-14;1,17;1,08;1,04;0,86
2022;2005-07-15;14,02;10,50;14,08;19,18
2023;2005-07-16;56,81;44,41;61,19;46,50
2024;2005-07-17;0,00;0,00;0,00;0,00
2025;2005-07-18;0,00;0,00;0,00;0,00
2026;2005-07-19;0,00;0,00;0,00;0,00
2027;2005-07-20;0,00;0,00;0,00;0,00
2028;2005-07-21;0,00;0,00;0,00;0,00
2029;2005-07-22;0,73;0,17;0,22;0,24
2030;2005-07-23;2,31;0,11;4,32;3,84
2031;2005-07-24;23,28;21,47;14,52;16,93
2032;2005-07-25;1,36;1,51;1,77;2,18
2033;2005-07-26;0,00;0,00;0,00;0,00
2034;2005-07-27;0,00;0,00;0,00;0,00
2035;2005-07-28;0,11;0,09;0,26;0,06
2036;2005-07-29;0,30;0,17;0,41;0,30
2037;2005-07-30;0,17;0,24;0,39;0,28
2038;2005-07-31;0,19;0,24;0,30;0,15
2039;2005-08-01;0,02;0,22;0,43;0,17
2040;2005-08-02;0,28;0,30;0,82;0,24
2041;2005-08-03;0,41;0,32;1,34;0,82
2042;2005-08-04;0,00;0,02;0,26;0,04
2043;2005-08-05;3,18;3,11;5,40;3,48
2044;2005-08-06;7,91;6,54;4,62;6,13
2045;2005-08-07;0,00;0,00;0,00;0,00
2046;2005-08-08;0,00;0,00;0,00;0,09
2047;2005-08-09;0,00;0,00;0,00;0,00
2048;2005-08-10;0,04;0,00;0,00;0,06
2049;2005-08-11;0,00;0,00;0,00;0,00
2050;2005-08-12;0,00;0,00;0,00;0,00
2051;2005-08-13;0,00;0,00;0,00;0,00
2052;2005-08-14;0,00;0,00;0,00;0,00
2053;2005-08-15;0,00;0,00;0,00;0,00
2054;2005-08-16;0,60;0,76;0,09;0,24
2055;2005-08-17;0,50;0,54;1,12;0,39
2056;2005-08-18;0,00;0,00;0,00;0,00
2057;2005-08-19;0,00;0,00;0,00;0,00
2058;2005-08-20;0,00;0,00;0,00;0,00
2059;2005-08-21;0,13;0,24;0,26;0,22
2060;2005-08-22;1,08;1,71;1,75;1,97
2061;2005-08-23;8,92;36,94;6,39;28,53
2062;2005-08-24;11,92;18,64;21,77;9,74
2063;2005-08-25;0,00;0,00;0,00;0,00
2064;2005-08-26;0,00;0,00;0,00;0,00
2065;2005-08-27;0,00;0,00;0,00;0,00
2066;2005-08-28;0,00;0,63;0,00;0,00
2067;2005-08-29;1,02;0,71;0,67;3,52
2068;2005-08-30;6,50;5,31;2,46;6,63
2069;2005-08-31;0,00;0,00;0,00;0,00
2070;2005-09-01;0,00;0,00;0,00;0,00
2071;2005-09-02;0,17;0,41;0,00;0,48
2072;2005-09-03;0,04;0,00;0,06;0,15
2073;2005-09-04;0,39;0,26;0,15;0,41
2074;2005-09-05;0,00;0,00;0,02;0,00
2075;2005-09-06;0,45;0,43;2,87;2,59
2076;2005-09-07;0,00;0,00;0,04;0,11
2077;2005-09-08;0,00;0,00;0,00;0,00
2078;2005-09-09;0,00;0,00;0,00;0,00
2079;2005-09-10;0,06;0,54;0,35;0,24
2080;2005-09-11;4,32;6,31;18,73;8,90
2081;2005-09-12;0,00;0,00;0,00;0,00
2082;2005-09-13;0,00;0,00;0,00;0,00
2083;2005-09-14;0,00;0,00;0,00;0,00
2084;2005-09-15;1,17;0,78;0,00;0,19
2085;2005-09-16;0,00;0,00;0,00;0,00
2086;2005-09-17;0,00;0,00;0,00;0,00
2087;2005-09-18;0,00;0,00;0,00;0,00
2088;2005-09-19;0,00;0,00;0,00;0,00
2089;2005-09-20;0,00;0,00;0,00;0,00
2090;2005-09-21;0,02;0,00;0,24;0,11
2091;2005-09-22;0,13;0,15;0,39;0,28
2092;2005-09-23;0,02;0,02;0,02;0,09
2093;2005-09-24;5,16;4,02;7,11;9,09
2094;2005-09-25;0,00;0,00;0,00;0,00
2095;2005-09-26;0,00;0,00;0,00;0,00
2096;2005-09-27;0,00;0,00;0,00;0,00
2097;2005-09-28;0,00;0,00;0,00;0,00
2098;2005-09-29;0,13;0,19;0,00;0,00
2099;2005-09-30;41,41;29,51;44,63;43,03
2100;2005-10-01;0,00;0,00;0,00;0,00
2101;2005-10-02;0,00;0,00;0,00;0,00
2102;2005-10-03;10,37;10,56;2,55;4,60
2103;2005-10-04;6,50;9,03;2,83;3,50
2104;2005-10-05;0,26;0,50;0,24;0,26
2105;2005-10-06;0,00;0,00;0,00;0,00
2106;2005-10-07;0,00;0,00;0,00;0,00
2107;2005-10-08;0,00;0,00;0,00;0,00
2108;2005-10-09;0,00;0,00;0,00;0,00
2109;2005-10-10;0,00;0,00;0,00;0,00
2110;2005-10-11;0,00;0,00;0,00;0,00
2111;2005-10-12;0,00;0,00;0,00;0,00
2112;2005-10-13;0,00;0,00;0,00;0,00
2113;2005-10-14;0,00;0,00;0,00;0,00
2114;2005-10-15;0,00;0,00;0,00;0,00
2115;2005-10-16;0,00;0,00;0,00;0,00
2116;2005-10-17;0,00;0,00;0,00;0,00
2117;2005-10-18;0,00;0,00;0,00;0,00
2118;2005-10-19;0,00;0,00;0,00;0,00
2119;2005-10-20;0,00;0,00;0,00;0,00
2120;2005-10-21;0,00;0,00;0,00;0,00
2121;2005-10-22;0,00;0,00;0,00;0,06
2122;2005-10-23;0,00;0,02;1,45;0,00
2123;2005-10-24;0,00;0,17;0,00;0,60
2124;2005-10-25;25,34;46,09;9,89;22,74
2125;2005-10-26;0,15;0,11;0,04;0,02
2126;2005-10-27;0,00;1,58;0,00;4,15
2127;2005-10-28;4,75;8,86;3,00;7,37
2128;2005-10-29;0,00;0,00;0,00;0,00
2129;2005-10-30;0,00;0,02;0,00;0,00
2130;2005-10-31;0,00;0,00;0,00;0,00
2131;2005-11-01;0,00;0,00;0,00;0,00
2132;2005-11-02;0,00;0,00;0,00;0,00
2133;2005-11-03;0,00;0,00;0,00;0,00
2134;2005-11-04;0,73;0,63;0,00;0,06
2135;2005-11-05;6,22;6,96;7,30;6,78
2136;2005-11-06;0,00;0,00;0,00;0,00
2137;2005-11-07;0,00;0,00;0,00;0,00
2138;2005-11-08;0,00;0,00;0,00;0,00
2139;2005-11-09;0,00;0,00;0,00;0,00
2140;2005-11-10;0,00;0,00;0,00;0,00
2141;2005-11-11;0,00;0,00;0,00;0,00
2142;2005-11-12;0,00;0,00;0,00;0,00
2143;2005-11-13;0,00;0,00;0,00;0,00
2144;2005-11-14;8,75;3,35;15,66;9,59
2145;2005-11-15;3,20;3,09;21,95;9,57
2146;2005-11-16;0,00;0,00;1,27;0,02
2147;2005-11-17;0,00;0,00;0,00;0,00
2148;2005-11-18;7,95;1,40;0,28;6,78
2149;2005-11-19;0,00;0,00;0,02;0,00
2150;2005-11-20;0,06;0,02;4,73;0,71
2151;2005-11-21;0,00;0,00;0,00;0,00
2152;2005-11-22;0,11;0,04;1,47;0,00
2153;2005-11-23;0,24;0,02;0,69;3,07
2154;2005-11-24;9,42;11,43;12,29;10,04
2155;2005-11-25;0,00;0,00;0,00;0,00
2156;2005-11-26;0,00;0,00;0,00;0,00
2157;2005-11-27;0,00;0,00;0,00;0,00
2158;2005-11-28;0,00;0,00;0,00;0,00
2159;2005-11-29;58,90;26,33;18,49;33,59
2160;2005-11-30;8,53;5,68;14,73;5,16
2161;2005-12-01;0,00;0,02;0,17;0,06
2162;2005-12-02;0,00;0,00;0,00;0,00
2163;2005-12-03;0,00;0,04;0,00;0,00
2164;2005-12-04;8,92;12,07;4,43;3,41
2165;2005-12-05;0,00;0,00;0,00;0,00
2166;2005-12-06;0,00;0,00;0,00;0,00
2167;2005-12-07;0,00;0,00;0,00;0,00
2168;2005-12-08;2,68;1,77;0,11;0,28
2169;2005-12-09;1,68;2,87;5,31;2,16
2170;2005-12-10;0,00;0,00;0,00;0,00
2171;2005-12-11;0,00;0,00;0,00;0,00
2172;2005-12-12;0,00;0,00;0,00;0,00
2173;2005-12-13;0,00;0,00;0,00;0,00
2174;2005-12-14;0,00;0,00;0,00;0,00
2175;2005-12-15;0,00;0,00;0,00;0,99
2176;2005-12-16;7,24;4,62;11,28;0,19
2177;2005-12-17;15,38;11,12;37,04;9,83
2178;2005-12-18;0,00;0,00;0,09;0,45
2179;2005-12-19;0,00;0,00;1,14;0,35
2180;2005-12-20;0,00;0,00;0,00;0,09
2181;2005-12-21;0,00;0,00;0,00;0,00
2182;2005-12-22;0,00;0,00;0,00;0,00
2183;2005-12-23;3,11;1,12;3,07;3,76
2184;2005-12-24;0,00;0,00;0,02;0,00
2185;2005-12-25;0,00;0,00;0,00;0,00
2186;2005-12-26;0,00;0,00;0,00;0,00
2187;2005-12-27;0,00;0,00;0,00;0,00
2188;2005-12-28;0,17;0,09;0,00;0,06
2189;2005-12-29;0,06;0,00;0,00;0,26
2190;2005-12-30;0,00;0,00;0,00;0,00
2191;2005-12-31;0,00;0,00;0,00;0,00
2192;2006-01-01;0,00;0,00;0,00;0,00
2193;2006-01-02;0,00;0,00;0,00;0,00
2194;2006-01-03;0,80;1,68;3,63;2,40
2195;2006-01-04;0,00;0,00;0,00;0,00
2196;2006-01-05;0,00;0,00;0,00;0,00
2197;2006-01-06;0,00;0,00;0,00;0,00
2198;2006-01-07;0,00;0,00;0,00;1,08
2199;2006-01-08;0,00;0,02;1,56;0,11
2200;2006-01-09;0,11;0,50;1,62;0,15
2201;2006-01-10;0,00;0,00;0,11;0,00
2202;2006-01-11;14,02;18,62;17,17;16,65
2203;2006-01-12;5,49;6,72;40,52;22,46
2204;2006-01-13;4,13;8,53;14,97;7,78
2205;2006-01-14;15,01;3,07;59,64;97,52
2206;2006-01-15;5,70;2,94;17,60;9,66
2207;2006-01-16;21,79;19,33;25,34;23,65
2208;2006-01-17;0,00;0,00;0,04;0,00
2209;2006-01-18;0,00;0,00;0,00;0,00
2210;2006-01-19;0,00;0,00;0,00;0,00
2211;2006-01-20;0,00;0,00;0,00;0,00
2212;2006-01-21;0,06;0,00;0,00;2,01
2213;2006-01-22;0,00;0,00;1,66;0,11
2214;2006-01-23;0,00;0,00;0,00;0,00
2215;2006-01-24;0,00;0,50;0,00;0,06
2216;2006-01-25;3,26;0,39;4,47;2,85
2217;2006-01-26;0,69;0,06;2,79;0,45
2218;2006-01-27;0,00;0,00;0,00;0,00
2219;2006-01-28;0,00;0,00;0,00;0,00
2220;2006-01-29;0,00;0,00;0,00;0,00
2221;2006-01-30;0,00;0,00;0,00;0,00
2222;2006-01-31;0,00;0,06;0,00;0,00
2223;2006-02-01;0,91;0,78;0,02;3,50
2224;2006-02-02;0,11;0,09;3,11;1,14
2225;2006-02-03;0,00;0,00;0,00;0,00
2226;2006-02-04;4,58;0,37;0,00;1,86
2227;2006-02-05;0,02;1,84;0,43;0,09
2228;2006-02-06;0,00;0,00;0,15;0,78
2229;2006-02-07;0,00;0,00;0,00;0,00
2230;2006-02-08;0,00;0,00;0,00;0,00
2231;2006-02-09;0,02;0,00;0,39;0,99
2232;2006-02-10;0,00;0,00;0,02;0,00
2233;2006-02-11;0,00;0,00;0,15;0,00
2234;2006-02-12;0,00;0,00;0,00;0,00
2235;2006-02-13;0,00;0,00;0,00;0,00
2236;2006-02-14;0,00;0,00;0,00;0,00
2237;2006-02-15;0,00;0,00;0,00;0,00
2238;2006-02-16;0,00;0,00;0,00;0,00
2239;2006-02-17;0,00;0,00;0,00;0,00
2240;2006-02-18;0,00;0,00;0,00;0,00
2241;2006-02-19;0,00;0,00;0,00;0,00
2242;2006-02-20;0,00;0,00;0,00;0,00
2243;2006-02-21;0,00;0,00;0,00;0,00
2244;2006-02-22;0,00;0,00;0,00;0,00
2245;2006-02-23;18,25;18,84;43,83;29,61
2246;2006-02-24;17,67;28,77;21,12;7,19
2247;2006-02-25;11,36;8,38;1,77;7,32
2248;2006-02-26;0,00;0,00;0,24;0,00
2249;2006-02-27;0,09;0,09;0,09;0,04
2250;2006-02-28;3,07;2,20;6,42;3,22
2251;2006-03-01;0,00;0,00;0,02;0,04
2252;2006-03-02;0,00;0,00;0,00;0,00
2253;2006-03-03;10,78;13,80;0,41;15,47
2254;2006-03-04;3,41;1,79;0,00;0,97
2255;2006-03-05;0,00;0,00;0,00;0,00
2256;2006-03-06;0,00;0,00;0,00;0,00
2257;2006-03-07;0,00;0,00;0,00;0,00
2258;2006-03-08;0,19;1,30;6,89;5,68
2259;2006-03-09;0,00;0,04;0,00;0,00
2260;2006-03-10;0,00;0,00;0,00;0,00
2261;2006-03-11;0,00;0,00;1,84;0,00
2262;2006-03-12;5,75;6,37;13,07;7,19
2263;2006-03-13;0,00;0,00;0,00;0,00
2264;2006-03-14;12,16;11,25;8,99;8,86
2265;2006-03-15;15,62;7,99;12,40;14,67
2266;2006-03-16;7,47;3,56;32,12;9,48
2267;2006-03-17;18,62;17,95;12,70;12,70
2268;2006-03-18;0,19;0,06;0,00;0,06
2269;2006-03-19;0,00;0,00;0,00;0,00
2270;2006-03-20;0,00;0,00;0,00;0,00
2271;2006-03-21;0,00;0,00;0,00;0,00
2272;2006-03-22;0,00;0,00;0,00;0,00
2273;2006-03-23;0,00;0,00;0,00;0,00
2274;2006-03-24;0,00;0,00;0,00;0,00
2275;2006-03-25;0,69;1,14;2,92;1,79
2276;2006-03-26;0,00;0,00;0,00;0,00
2277;2006-03-27;0,04;0,00;0,02;0,00
2278;2006-03-28;0,00;0,02;1,08;0,45
2279;2006-03-29;0,00;0,00;0,00;0,00
2280;2006-03-30;0,00;0,00;0,00;0,00
2281;2006-03-31;0,00;0,00;0,00;0,00
2282;2006-04-01;0,00;0,00;0,00;0,00
2283;2006-04-02;0,00;0,00;0,00;0,00
2284;2006-04-03;5,88;11,73;4,84;0,45
2285;2006-04-04;52,16;56,83;53,83;51,26
2286;2006-04-05;0,67;0,37;0,67;0,56
2287;2006-04-06;0,00;0,00;0,28;0,04
2288;2006-04-07;0,00;0,00;0,04;0,00
2289;2006-04-08;0,00;0,00;7,08;0,41
2290;2006-04-09;1,75;1,86;1,36;3,07
2291;2006-04-10;4,73;4,75;2,40;4,32
2292;2006-04-11;0,00;0,00;0,00;0,00
2293;2006-04-12;0,00;0,00;0,00;0,00
2294;2006-04-13;0,00;0,00;0,00;0,00
2295;2006-04-14;23,54;28,30;33,83;25,38
2296;2006-04-15;0,04;0,09;0,06;0,04
2297;2006-04-16;0,00;0,00;0,02;0,00
2298;2006-04-17;0,00;0,00;0,00;0,00
2299;2006-04-18;0,00;0,00;0,00;0,00
2300;2006-04-19;0,00;0,00;0,00;0,00
2301;2006-04-20;0,22;0,28;0,41;0,15
2302;2006-04-21;5,16;4,95;5,05;6,35
2303;2006-04-22;0,00;0,00;0,00;0,00
2304;2006-04-23;0,00;0,00;0,00;0,00
2305;2006-04-24;0,00;0,00;0,00;0,00
2306;2006-04-25;2,40;2,42;0,41;2,79
2307;2006-04-26;0,00;0,00;0,00;0,00
2308;2006-04-27;0,00;0,00;0,00;0,00
2309;2006-04-28;0,00;0,00;0,00;0,00
2310;2006-04-29;4,62;14,06;9,70;11,34
2311;2006-04-30;0,00;0,00;0,09;0,00
